Vf,composite,P2020,P2016,S2020,S2018,G2018,AG2018,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.485000,0.384351,0.407282,0.374268,0.391755,0.381893,0.378675,0.376591,0.385077,0.005091,0.013221,-0.000726,-0.001885,-0.142605
0.490000,0.402055,0.425033,0.392330,0.409513,0.399408,0.397918,0.395288,0.403248,0.004965,0.012313,-0.001193,-0.002958,-0.240282
0.495000,0.420897,0.443086,0.411360,0.427869,0.417696,0.418434,0.415014,0.422243,0.004733,0.011209,-0.001346,-0.003188,-0.284386
0.500000,0.440738,0.461338,0.431263,0.446731,0.436686,0.440153,0.435682,0.441976,0.004409,0.009976,-0.001238,-0.002801,-0.280789
0.505000,0.461513,0.480220,0.451937,0.466003,0.456301,0.462991,0.457198,0.462442,0.004101,0.008868,-0.000929,-0.002009,-0.226530
0.510000,0.483149,0.499885,0.473277,0.485586,0.476449,0.486849,0.479465,0.483585,0.003892,0.008048,-0.000436,-0.000902,-0.112025
0.515000,0.505562,0.520156,0.495183,0.506535,0.498295,0.511618,0.502389,0.505696,0.003747,0.007410,-0.000134,-0.000265,-0.035762
0.520000,0.528667,0.541008,0.517563,0.528760,0.521838,0.537181,0.525881,0.528705,0.003663,0.006928,-0.000038,-0.000072,-0.010374
0.525000,0.552374,0.562410,0.540336,0.551677,0.546232,0.563413,0.549860,0.552321,0.003706,0.006710,0.000053,0.000096,0.014301
0.530000,0.576592,0.584328,0.563434,0.575202,0.571335,0.590183,0.574253,0.576456,0.003884,0.006738,0.000136,0.000236,0.035015
0.535000,0.601225,0.606716,0.586802,0.599245,0.596991,0.617353,0.598991,0.601016,0.004183,0.006960,0.000209,0.000348,0.049964
0.540000,0.626174,0.629518,0.610394,0.623707,0.623029,0.644774,0.624007,0.625905,0.004569,0.007300,0.000269,0.000430,0.058875
0.545000,0.651334,0.652659,0.634170,0.648478,0.649274,0.672288,0.649231,0.651017,0.005005,0.007688,0.000317,0.000487,0.063337
0.550000,0.676591,0.676047,0.658089,0.673439,0.675544,0.699720,0.674582,0.676237,0.005452,0.008062,0.000354,0.000523,0.064930
0.555000,0.701819,0.699572,0.682098,0.698456,0.701658,0.726883,0.699961,0.701438,0.005877,0.008379,0.000381,0.000543,0.064829
0.560000,0.726879,0.723103,0.706132,0.723381,0.727435,0.753575,0.725250,0.726479,0.006249,0.008602,0.000400,0.000551,0.064010
0.565000,0.751620,0.746495,0.730103,0.748053,0.752698,0.779581,0.750304,0.751206,0.006546,0.008714,0.000414,0.000551,0.063245
0.570000,0.775874,0.769588,0.753895,0.772300,0.777275,0.804682,0.774954,0.775449,0.006750,0.008705,0.000425,0.000548,0.062963
0.575000,0.799467,0.792214,0.777369,0.795939,0.800999,0.828658,0.799008,0.799031,0.006848,0.008570,0.000436,0.000546,0.063668
0.580000,0.822216,0.814197,0.800359,0.818781,0.823713,0.851302,0.822258,0.821768,0.006833,0.008315,0.000448,0.000545,0.065564
0.585000,0.843936,0.835363,0.822679,0.840639,0.845268,0.872425,0.844488,0.843477,0.006705,0.007949,0.000459,0.000544,0.068456
0.590000,0.864454,0.855543,0.844130,0.861332,0.865528,0.891870,0.865491,0.863982,0.006467,0.007485,0.000472,0.000546,0.072986
0.595000,0.883608,0.874578,0.864513,0.880693,0.884376,0.909519,0.885073,0.883125,0.006130,0.006941,0.000483,0.000547,0.078793
0.600000,0.901262,0.892327,0.883638,0.898582,0.901711,0.925302,0.903072,0.900772,0.005708,0.006337,0.000490,0.000544,0.085844
0.605000,0.917312,0.908673,0.901336,0.914886,0.917462,0.939195,0.919367,0.916820,0.005220,0.005694,0.000492,0.000537,0.094253
0.610000,0.931690,0.923526,0.917473,0.929531,0.931585,0.951226,0.933882,0.931204,0.004685,0.005031,0.000486,0.000522,0.103735
0.615000,0.944372,0.936830,0.931955,0.942483,0.944067,0.961469,0.946595,0.943900,0.004126,0.004371,0.000472,0.000500,0.114397
0.620000,0.955377,0.948567,0.944736,0.953754,0.954933,0.970038,0.957535,0.954927,0.003563,0.003731,0.000450,0.000471,0.126298
0.625000,0.964762,0.958753,0.955819,0.963394,0.964239,0.977078,0.966780,0.964344,0.003016,0.003128,0.000418,0.000433,0.138594
0.630000,0.972625,0.967444,0.965256,0.971494,0.972075,0.982755,0.974445,0.972245,0.002502,0.002573,0.000380,0.000391,0.151878
0.635000,0.979091,0.974728,0.973140,0.978175,0.978555,0.987248,0.980680,0.978754,0.002033,0.002077,0.000337,0.000344,0.165765
0.640000,0.984307,0.980719,0.979598,0.983580,0.983814,0.990735,0.985652,0.984016,0.001617,0.001643,0.000291,0.000296,0.179963
0.645000,0.988432,0.985551,0.984784,0.987868,0.988000,0.993388,0.989537,0.988188,0.001259,0.001274,0.000244,0.000247,0.193805
0.650000,0.991630,0.989370,0.988862,0.991201,0.991267,0.995367,0.992512,0.991430,0.000959,0.000967,0.000200,0.000202,0.208551
0.655000,0.994058,0.992328,0.992002,0.993739,0.993764,0.996814,0.994742,0.993898,0.000715,0.000719,0.000160,0.000161,0.223776
0.660000,0.995863,0.994570,0.994369,0.995630,0.995633,0.997850,0.996379,0.995738,0.000521,0.000523,0.000125,0.000126,0.239923
0.665000,0.997176,0.996234,0.996114,0.997011,0.997002,0.998577,0.997555,0.997082,0.000371,0.000372,0.000094,0.000094,0.253369
0.670000,0.998111,0.997440,0.997372,0.997996,0.997983,0.999077,0.998382,0.998042,0.000258,0.000259,0.000069,0.000069,0.267442
0.675000,0.998762,0.998296,0.998260,0.998684,0.998671,0.999412,0.998951,0.998712,0.000176,0.000176,0.000050,0.000050,0.284091
0.680000,0.999205,0.998890,0.998872,0.999153,0.999142,0.999633,0.999333,0.999170,0.000117,0.000117,0.000035,0.000035,0.299145
0.685000,0.999500,0.999292,0.999284,0.999467,0.999458,0.999776,0.999585,0.999477,0.000076,0.000076,0.000023,0.000023,0.302632
0.690000,0.999693,0.999558,0.999555,0.999671,0.999665,0.999866,0.999747,0.999677,0.000048,0.000048,0.000016,0.000016,0.333333
0.695000,0.999815,0.999730,0.999730,0.999802,0.999797,0.999921,0.999849,0.999805,0.000030,0.000030,0.000010,0.000010,0.333333
0.700000,0.999891,0.999839,0.999839,0.999883,0.999880,0.999955,0.999912,0.999885,0.000018,0.000018,0.000006,0.000006,0.333333
0.705000,0.999937,0.999906,0.999907,0.999932,0.999931,0.999974,0.999950,0.999933,0.000011,0.000011,0.000004,0.000004,0.363636
0.710000,0.999965,0.999946,0.999947,0.999962,0.999961,0.999986,0.999972,0.999962,0.000006,0.000006,0.000003,0.000003,0.500000
0.715000,0.999980,0.999970,0.999971,0.999979,0.999978,0.999992,0.999985,0.999979,0.000003,0.000003,0.000001,0.000001,0.333333
0.720000,0.999989,0.999984,0.999984,0.999989,0.999988,0.999996,0.999992,0.999989,0.000002,0.000002,0.000000,0.000000,0.000000
0.725000,0.999994,0.999991,0.999992,0.999994,0.999994,0.999998,0.999996,0.999994,0.000001,0.000001,0.000000,0.000000,0.000000
0.730000,0.999997,0.999995,0.999996,0.999997,0.999997,0.999999,0.999998,0.999997,0.000001,0.000001,0.000000,0.000000,0.000000
0.735000,0.999999,0.999998,0.999998,0.999998,0.999998,0.999999,0.999999,0.999998,0.000000,0.000000,0.000001,0.000001,nan
0.740000,0.999999,0.999999,0.999999,0.999999,0.999999,1.000000,0.999999,0.999999,0.000000,0.000000,0.000000,0.000000,nan
0.745000,1.000000,0.999999,0.999999,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.750000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
