Vf,composite,P2020,P2016,S2020,S2018,G2018,AG2018,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.445000,0.287007,0.307293,0.287738,0.294129,0.273918,0.273190,0.284040,0.286718,0.005270,0.018380,0.000289,0.001008,0.054839
0.450000,0.299940,0.320218,0.299544,0.307621,0.287478,0.287441,0.296020,0.299720,0.005154,0.017196,0.000220,0.000734,0.042685
0.455000,0.313300,0.333476,0.311655,0.321560,0.301581,0.302306,0.308301,0.313146,0.005037,0.016085,0.000154,0.000492,0.030574
0.460000,0.327116,0.347114,0.324115,0.335966,0.316212,0.317755,0.320924,0.327014,0.004940,0.015106,0.000102,0.000312,0.020648
0.465000,0.341421,0.361180,0.336975,0.350857,0.331359,0.333754,0.333937,0.341344,0.004883,0.014305,0.000077,0.000226,0.015769
0.470000,0.356244,0.375713,0.350287,0.366242,0.347010,0.350270,0.347393,0.356152,0.004878,0.013696,0.000092,0.000258,0.018860
0.475000,0.371603,0.390738,0.364095,0.382117,0.363146,0.367259,0.361338,0.371449,0.004928,0.013267,0.000154,0.000415,0.031250
0.480000,0.387496,0.406258,0.378429,0.398456,0.379741,0.384669,0.375803,0.387226,0.005029,0.012987,0.000270,0.000697,0.053689
0.485000,0.403898,0.422251,0.393294,0.415204,0.396752,0.402435,0.390794,0.403455,0.005167,0.012807,0.000443,0.001098,0.085736
0.490000,0.420755,0.438670,0.408674,0.432285,0.414118,0.420478,0.406295,0.420087,0.005324,0.012674,0.000668,0.001590,0.125470
0.495000,0.437984,0.455436,0.424521,0.449593,0.431762,0.438703,0.422255,0.437045,0.005483,0.012546,0.000939,0.002149,0.171257
0.500000,0.455474,0.472447,0.440905,0.467003,0.449587,0.457002,0.438596,0.454257,0.005616,0.012363,0.001217,0.002679,0.216702
0.505000,0.473095,0.489580,0.458251,0.484374,0.467486,0.475256,0.455216,0.471694,0.005667,0.012014,0.001401,0.002970,0.247221
0.510000,0.490698,0.506695,0.476089,0.501684,0.485340,0.493343,0.471989,0.489190,0.005663,0.011576,0.001508,0.003083,0.266290
0.515000,0.508129,0.523773,0.494260,0.519174,0.503026,0.511141,0.488870,0.506707,0.005636,0.011123,0.001422,0.002806,0.252307
0.520000,0.525487,0.541293,0.512598,0.536508,0.520428,0.528536,0.506775,0.524356,0.005522,0.010531,0.001131,0.002157,0.204817
0.525000,0.543267,0.558556,0.530945,0.553585,0.537438,0.545429,0.524758,0.541785,0.005354,0.009882,0.001482,0.002735,0.276802
0.530000,0.560765,0.575420,0.549156,0.570338,0.553966,0.561739,0.542726,0.558891,0.005140,0.009197,0.001874,0.003353,0.364591
0.535000,0.577913,0.591778,0.567119,0.586737,0.570609,0.577409,0.560617,0.575712,0.004866,0.008452,0.002201,0.003823,0.452322
0.540000,0.594687,0.607567,0.584757,0.602793,0.588206,0.592408,0.578410,0.592357,0.004508,0.007610,0.002330,0.003933,0.516859
0.545000,0.611111,0.622781,0.602041,0.618557,0.605794,0.606730,0.596123,0.608671,0.004124,0.006775,0.002440,0.004009,0.591659
0.550000,0.627254,0.637466,0.618991,0.634122,0.623461,0.620752,0.613813,0.624768,0.003741,0.005988,0.002486,0.003979,0.664528
0.555000,0.643232,0.651727,0.635678,0.649612,0.641314,0.636683,0.631569,0.641097,0.003292,0.005135,0.002135,0.003330,0.648542
0.560000,0.659190,0.665715,0.652217,0.665177,0.659475,0.652836,0.649506,0.657488,0.002851,0.004336,0.001702,0.002589,0.596984
0.565000,0.675300,0.679623,0.668756,0.680980,0.678066,0.669380,0.667746,0.674092,0.002482,0.003682,0.001208,0.001792,0.486704
0.570000,0.691735,0.693665,0.685461,0.697182,0.697186,0.686478,0.686409,0.691064,0.002279,0.003298,0.000671,0.000971,0.294427
0.575000,0.708657,0.708061,0.702498,0.713924,0.716899,0.704262,0.705587,0.708538,0.002328,0.003286,0.000119,0.000168,0.051117
0.580000,0.726195,0.723014,0.720009,0.731313,0.737219,0.722823,0.725337,0.726619,0.002628,0.003617,-0.000424,-0.000584,-0.161339
0.585000,0.744423,0.738687,0.738095,0.749403,0.758094,0.742185,0.745657,0.745354,0.003087,0.004142,-0.000931,-0.001249,-0.301587
0.590000,0.763348,0.755185,0.756798,0.768180,0.779401,0.762298,0.766482,0.764724,0.003606,0.004715,-0.001376,-0.001799,-0.381586
0.595000,0.782900,0.772536,0.776084,0.787556,0.800949,0.783029,0.787674,0.784638,0.004107,0.005234,-0.001738,-0.002215,-0.423180
0.600000,0.802924,0.790681,0.795842,0.807369,0.822482,0.804163,0.809029,0.804928,0.004535,0.005634,-0.002004,-0.002490,-0.441896
0.605000,0.823193,0.809472,0.815884,0.827385,0.843697,0.825415,0.830283,0.825356,0.004854,0.005881,-0.002163,-0.002621,-0.445612
0.610000,0.843415,0.828677,0.835959,0.847312,0.864267,0.846450,0.851131,0.845633,0.005040,0.005960,-0.002218,-0.002623,-0.440079
0.615000,0.863258,0.847996,0.855764,0.866824,0.883863,0.866901,0.871248,0.865433,0.005083,0.005873,-0.002175,-0.002513,-0.427897
0.620000,0.882374,0.867083,0.874974,0.885582,0.902180,0.886408,0.890315,0.884424,0.004984,0.005635,-0.002050,-0.002318,-0.411316
0.625000,0.900430,0.885572,0.893265,0.903265,0.918962,0.904638,0.908044,0.902291,0.004756,0.005271,-0.001861,-0.002063,-0.391295
0.630000,0.917132,0.903112,0.910342,0.919591,0.934021,0.921316,0.924197,0.918763,0.004417,0.004808,-0.001631,-0.001775,-0.369255
0.635000,0.932250,0.919387,0.925957,0.934340,0.947244,0.936239,0.938607,0.933629,0.003997,0.004281,-0.001379,-0.001477,-0.345009
0.640000,0.945628,0.934150,0.939933,0.947371,0.958600,0.949293,0.951185,0.946755,0.003522,0.003720,-0.001127,-0.001190,-0.319989
0.645000,0.957196,0.947229,0.952168,0.958621,0.968133,0.960450,0.961920,0.958087,0.003024,0.003156,-0.000891,-0.000930,-0.294643
0.650000,0.966968,0.958543,0.962636,0.968107,0.975954,0.969763,0.970873,0.967646,0.002530,0.002615,-0.000678,-0.000701,-0.267984
0.655000,0.975025,0.968092,0.971389,0.975917,0.982222,0.977353,0.978168,0.975523,0.002063,0.002115,-0.000498,-0.000510,-0.241396
0.660000,0.981509,0.975955,0.978535,0.982193,0.987127,0.983391,0.983973,0.981862,0.001639,0.001669,-0.000353,-0.000360,-0.215375
0.665000,0.986601,0.982269,0.984232,0.987113,0.990874,0.988077,0.988482,0.986841,0.001268,0.001285,-0.000240,-0.000243,-0.189274
0.670000,0.990501,0.987211,0.988664,0.990876,0.993669,0.991626,0.991899,0.990657,0.000957,0.000966,-0.000156,-0.000157,-0.163009
0.675000,0.993415,0.990982,0.992028,0.993683,0.995703,0.994248,0.994427,0.993512,0.000703,0.000708,-0.000097,-0.000098,-0.137980
0.680000,0.995537,0.993786,0.994518,0.995724,0.997147,0.996137,0.996251,0.995594,0.000503,0.000505,-0.000057,-0.000057,-0.113320
0.685000,0.997044,0.995817,0.996316,0.997172,0.998149,0.997464,0.997535,0.997076,0.000350,0.000351,-0.000032,-0.000032,-0.091429
0.690000,0.998087,0.997250,0.997581,0.998172,0.998825,0.998373,0.998416,0.998103,0.000238,0.000238,-0.000016,-0.000016,-0.067227
0.695000,0.998791,0.998235,0.998448,0.998847,0.999272,0.998980,0.999006,0.998798,0.000157,0.000157,-0.000007,-0.000007,-0.044586
0.700000,0.999254,0.998895,0.999028,0.999289,0.999559,0.999376,0.999390,0.999256,0.000101,0.000101,-0.000002,-0.000002,-0.019802
0.705000,0.999551,0.999324,0.999406,0.999572,0.999739,0.999627,0.999635,0.999551,0.000064,0.000064,0.000000,0.000000,0.000000
0.710000,0.999736,0.999597,0.999646,0.999749,0.999849,0.999782,0.999787,0.999735,0.000039,0.000039,0.000001,0.000001,0.025641
0.715000,0.999848,0.999766,0.999794,0.999856,0.999915,0.999876,0.999878,0.999848,0.000023,0.000023,0.000000,0.000000,0.000000
0.720000,0.999915,0.999867,0.999883,0.999919,0.999953,0.999931,0.999932,0.999914,0.000013,0.000013,0.000001,0.000001,0.076923
0.725000,0.999954,0.999927,0.999935,0.999956,0.999975,0.999963,0.999963,0.999953,0.000008,0.000008,0.000001,0.000001,0.125000
0.730000,0.999975,0.999960,0.999965,0.999977,0.999987,0.999980,0.999980,0.999975,0.000004,0.000004,0.000000,0.000000,0.000000
0.735000,0.999987,0.999979,0.999982,0.999988,0.999993,0.999990,0.999990,0.999987,0.000002,0.000002,0.000000,0.000000,0.000000
0.740000,0.999993,0.999989,0.999991,0.999994,0.999997,0.999995,0.999995,0.999993,0.000001,0.000001,0.000000,0.000000,0.000000
0.745000,0.999997,0.999995,0.999995,0.999997,0.999998,0.999997,0.999997,0.999996,0.000001,0.000001,0.000001,0.000001,1.000000
0.750000,0.999998,0.999997,0.999998,0.999999,0.999999,0.999999,0.999999,0.999999,0.000000,0.000000,-0.000001,-0.000001,nan
