Vf,composite,P2020,P2016,S2018,S2016,G2018,AG2018,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.385000,0.136924,0.146160,0.140951,0.121762,0.138591,0.134527,0.130439,0.135405,0.003503,0.025871,0.001519,0.011218,0.433628
0.390000,0.139992,0.150161,0.144122,0.126611,0.141183,0.137804,0.135091,0.139162,0.003294,0.023670,0.000830,0.005964,0.251973
0.395000,0.143416,0.154925,0.147901,0.131380,0.143594,0.141294,0.139906,0.143167,0.003235,0.022596,0.000249,0.001739,0.076971
0.400000,0.147373,0.160552,0.152433,0.136205,0.146396,0.145177,0.145044,0.147635,0.003341,0.022630,-0.000262,-0.001775,-0.078420
0.405000,0.152031,0.167127,0.157849,0.141247,0.149701,0.149630,0.150677,0.152705,0.003598,0.023562,-0.000674,-0.004414,-0.187326
0.410000,0.157543,0.174710,0.164255,0.146688,0.153581,0.154821,0.156979,0.158506,0.003981,0.025116,-0.000963,-0.006075,-0.241899
0.415000,0.164040,0.183341,0.171733,0.152718,0.158111,0.160901,0.164113,0.165153,0.004463,0.027023,-0.001113,-0.006739,-0.249384
0.420000,0.171629,0.193037,0.180336,0.159529,0.163370,0.167999,0.172217,0.172748,0.005016,0.029037,-0.001119,-0.006478,-0.223086
0.425000,0.180387,0.203796,0.190086,0.167302,0.169435,0.176218,0.181404,0.181374,0.005615,0.030958,-0.000987,-0.005442,-0.175779
0.430000,0.190361,0.215592,0.200972,0.176199,0.176388,0.185632,0.191748,0.191088,0.006235,0.032629,-0.000727,-0.003805,-0.116600
0.435000,0.201563,0.228380,0.212950,0.186356,0.184308,0.196283,0.203286,0.201927,0.006850,0.033923,-0.000364,-0.001803,-0.053139
0.440000,0.213973,0.242100,0.225949,0.197875,0.193275,0.208182,0.216018,0.213900,0.007438,0.034773,0.000073,0.000341,0.009814
0.445000,0.227541,0.256673,0.239871,0.210822,0.203365,0.221308,0.229908,0.226991,0.007974,0.035129,0.000550,0.002423,0.068974
0.450000,0.242188,0.272008,0.254600,0.225222,0.214653,0.235610,0.244886,0.241163,0.008433,0.034968,0.001025,0.004250,0.121546
0.455000,0.257810,0.288003,0.270006,0.241061,0.227205,0.251010,0.260858,0.256357,0.008795,0.034308,0.001453,0.005668,0.165208
0.460000,0.274288,0.304266,0.285017,0.258287,0.241080,0.267411,0.277708,0.272295,0.008959,0.032902,0.001993,0.007319,0.222458
0.465000,0.291157,0.319564,0.299834,0.276812,0.256323,0.284695,0.295306,0.288756,0.008805,0.030493,0.002401,0.008315,0.272686
0.470000,0.307691,0.335464,0.315284,0.296513,0.272967,0.302733,0.313515,0.306079,0.008569,0.027996,0.001612,0.005267,0.188120
0.475000,0.325023,0.351895,0.331328,0.317242,0.291024,0.321388,0.332196,0.324179,0.008244,0.025430,0.000844,0.002603,0.102377
0.480000,0.343098,0.368780,0.347924,0.338830,0.310488,0.340521,0.350887,0.342905,0.007814,0.022788,0.000193,0.000563,0.024699
0.485000,0.361853,0.386036,0.365028,0.361092,0.331329,0.359483,0.369486,0.362076,0.007282,0.020112,-0.000223,-0.000616,-0.030623
0.490000,0.381220,0.403583,0.382595,0.383833,0.353492,0.378985,0.388676,0.381861,0.006673,0.017475,-0.000641,-0.001679,-0.096059
0.495000,0.401129,0.421345,0.400579,0.406856,0.376900,0.399069,0.408393,0.402190,0.005997,0.014911,-0.001061,-0.002638,-0.176922
0.500000,0.421505,0.439261,0.418938,0.429968,0.401452,0.419647,0.428564,0.422972,0.005279,0.012481,-0.001467,-0.003468,-0.277894
0.505000,0.442280,0.457280,0.437636,0.452983,0.427028,0.440629,0.449122,0.444113,0.004557,0.010261,-0.001833,-0.004127,-0.402238
0.510000,0.463389,0.475375,0.456646,0.475730,0.453494,0.461932,0.469996,0.465529,0.003906,0.008390,-0.002140,-0.004597,-0.547875
0.515000,0.484778,0.493537,0.475952,0.498054,0.480702,0.483476,0.491121,0.487140,0.003444,0.007070,-0.002362,-0.004849,-0.685830
0.520000,0.506401,0.511783,0.495549,0.519821,0.508501,0.505194,0.512437,0.508881,0.003328,0.006540,-0.002480,-0.004873,-0.745192
0.525000,0.528225,0.530148,0.515443,0.540920,0.536738,0.527031,0.533890,0.530695,0.003641,0.006861,-0.002470,-0.004654,-0.678385
0.530000,0.550226,0.548688,0.535651,0.561266,0.565260,0.548948,0.555436,0.552542,0.004318,0.007815,-0.002316,-0.004192,-0.536359
0.535000,0.572384,0.567469,0.556191,0.581173,0.593921,0.570918,0.577033,0.574451,0.005246,0.009132,-0.002067,-0.003598,-0.394014
0.540000,0.594687,0.586562,0.577082,0.602214,0.622579,0.592925,0.598647,0.596668,0.006340,0.010626,-0.001981,-0.003320,-0.312461
0.545000,0.617120,0.606033,0.598335,0.622947,0.651093,0.614960,0.620248,0.618936,0.007435,0.012013,-0.001816,-0.002934,-0.244250
0.550000,0.639660,0.625936,0.619948,0.643379,0.679327,0.637018,0.641807,0.641236,0.008487,0.013235,-0.001576,-0.002458,-0.185696
0.555000,0.662279,0.646299,0.641897,0.663532,0.707139,0.659089,0.663298,0.663542,0.009463,0.014261,-0.001263,-0.001903,-0.133467
0.560000,0.684930,0.667123,0.664134,0.683441,0.734386,0.681158,0.684691,0.685822,0.010340,0.015077,-0.000892,-0.001301,-0.086267
0.565000,0.707556,0.688368,0.686589,0.703145,0.760914,0.703197,0.705955,0.708028,0.011097,0.015673,-0.000472,-0.000667,-0.042534
0.570000,0.730079,0.709959,0.709163,0.722679,0.786564,0.725161,0.727055,0.730097,0.011720,0.016053,-0.000018,-0.000025,-0.001536
0.575000,0.752407,0.731781,0.731737,0.742070,0.811167,0.746988,0.747949,0.751949,0.012193,0.016215,0.000458,0.000609,0.037563
0.580000,0.774430,0.753686,0.754173,0.761331,0.834556,0.768598,0.768586,0.773488,0.012504,0.016166,0.000942,0.001218,0.075336
0.585000,0.796025,0.775499,0.776321,0.780450,0.856568,0.789889,0.788906,0.794605,0.012641,0.015909,0.001420,0.001787,0.112333
0.590000,0.817058,0.797026,0.798022,0.799391,0.877050,0.810741,0.808833,0.815177,0.012598,0.015454,0.001881,0.002307,0.149309
0.595000,0.837384,0.818064,0.819117,0.818089,0.895875,0.831019,0.828277,0.835074,0.012372,0.014815,0.002310,0.002766,0.186712
0.600000,0.856855,0.838412,0.839447,0.836450,0.912944,0.850575,0.847130,0.854160,0.011967,0.014010,0.002695,0.003155,0.225203
0.605000,0.875325,0.857880,0.858860,0.854354,0.928198,0.869256,0.865269,0.872303,0.011393,0.013061,0.003022,0.003464,0.265251
0.610000,0.892651,0.876295,0.877213,0.871658,0.941621,0.886906,0.882559,0.889375,0.010669,0.011996,0.003276,0.003683,0.307058
0.615000,0.908708,0.893508,0.894376,0.888206,0.953240,0.903379,0.898861,0.905262,0.009822,0.010850,0.003446,0.003807,0.350845
0.620000,0.923389,0.909399,0.910239,0.903838,0.963127,0.918547,0.914037,0.919864,0.008881,0.009655,0.003525,0.003832,0.396915
0.625000,0.936616,0.923880,0.924710,0.918402,0.971391,0.932307,0.927965,0.933109,0.007884,0.008449,0.003507,0.003758,0.444825
0.630000,0.948345,0.936893,0.937728,0.931763,0.978173,0.944591,0.940548,0.944949,0.006866,0.007266,0.003396,0.003594,0.494611
0.635000,0.958572,0.948419,0.949260,0.943818,0.983632,0.955370,0.951720,0.955370,0.005863,0.006137,0.003202,0.003352,0.546137
0.640000,0.967327,0.958471,0.959309,0.954501,0.987942,0.964655,0.961458,0.964389,0.004906,0.005087,0.002938,0.003046,0.598859
0.645000,0.974682,0.967092,0.967912,0.963787,0.991277,0.972500,0.969780,0.972058,0.004021,0.004137,0.002624,0.002699,0.652574
0.650000,0.980738,0.974360,0.975141,0.971700,0.993806,0.978996,0.976746,0.978458,0.003226,0.003297,0.002280,0.002330,0.706758
0.655000,0.985623,0.980373,0.981094,0.978300,0.995685,0.984263,0.982452,0.983695,0.002533,0.002575,0.001928,0.001960,0.761153
0.660000,0.989478,0.985252,0.985897,0.983687,0.997051,0.988441,0.987023,0.987892,0.001946,0.001970,0.001586,0.001605,0.815005
0.665000,0.992454,0.989131,0.989689,0.987985,0.998024,0.991681,0.990601,0.991185,0.001461,0.001474,0.001269,0.001280,0.868583
0.670000,0.994700,0.992150,0.992615,0.991335,0.998702,0.994138,0.993336,0.993713,0.001073,0.001080,0.000987,0.000993,0.919851
0.675000,0.996356,0.994447,0.994823,0.993886,0.999164,0.995957,0.995377,0.995609,0.000769,0.000772,0.000747,0.000750,0.971391
0.680000,0.997549,0.996156,0.996450,0.995780,0.999473,0.997272,0.996864,0.996999,0.000539,0.000541,0.000550,0.000552,1.020408
0.685000,0.998388,0.997397,0.997619,0.997153,0.999674,0.998200,0.997921,0.997994,0.000369,0.000370,0.000394,0.000395,1.067751
0.690000,0.998963,0.998277,0.998439,0.998123,0.999803,0.998839,0.998653,0.998689,0.000246,0.000246,0.000274,0.000274,1.113821
0.695000,0.999348,0.998886,0.999001,0.998792,0.999883,0.999269,0.999147,0.999163,0.000160,0.000160,0.000185,0.000185,1.156250
0.700000,0.999600,0.999296,0.999375,0.999240,0.999932,0.999550,0.999473,0.999478,0.000102,0.000102,0.000122,0.000122,1.196078
0.705000,0.999760,0.999566,0.999619,0.999534,0.999962,0.999729,0.999682,0.999682,0.000063,0.000063,0.000078,0.000078,1.238095
0.710000,0.999859,0.999739,0.999773,0.999721,0.999979,0.999841,0.999813,0.999811,0.000038,0.000038,0.000048,0.000048,1.263158
0.715000,0.999920,0.999847,0.999868,0.999837,0.999988,0.999909,0.999892,0.999890,0.000022,0.000022,0.000030,0.000030,1.363636
0.720000,0.999955,0.999912,0.999925,0.999907,0.999994,0.999949,0.999940,0.999938,0.000013,0.000013,0.000017,0.000017,1.307692
0.725000,0.999976,0.999951,0.999959,0.999949,0.999997,0.999972,0.999967,0.999966,0.000007,0.000007,0.000010,0.000010,1.428571
0.730000,0.999987,0.999973,0.999978,0.999972,0.999998,0.999985,0.999982,0.999981,0.000004,0.000004,0.000006,0.000006,1.500000
0.735000,0.999993,0.999986,0.999988,0.999985,0.999999,0.999992,0.999991,0.999990,0.000002,0.000002,0.000003,0.000003,1.500000
0.740000,0.999997,0.999993,0.999994,0.999992,1.000000,0.999996,0.999995,0.999995,0.000001,0.000001,0.000002,0.000002,2.000000
0.745000,0.999998,0.999996,0.999997,0.999996,1.000000,0.999998,0.999998,0.999997,0.000001,0.000001,0.000001,0.000001,1.000000
0.750000,0.999999,0.999998,0.999999,0.999998,1.000000,0.999999,0.999999,0.999999,0.000000,0.000000,0.000000,0.000000,nan
