Vf,composite,P2020,P2016,S2018,S2016,G2018,AG2020,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.325000,0.068807,0.068922,0.085564,0.057542,0.081823,0.046131,0.064994,0.067496,0.006043,0.089531,0.001311,0.019423,0.216945
0.330000,0.073479,0.073069,0.091056,0.063309,0.086740,0.052059,0.069366,0.072600,0.005943,0.081860,0.000879,0.012107,0.147905
0.335000,0.078372,0.077780,0.096782,0.069024,0.091719,0.057968,0.073980,0.077876,0.005885,0.075569,0.000496,0.006369,0.084282
0.340000,0.083561,0.083159,0.102690,0.074737,0.096701,0.063854,0.078968,0.083351,0.005848,0.070161,0.000210,0.002519,0.035910
0.345000,0.089091,0.089265,0.108736,0.080506,0.101630,0.069744,0.084435,0.089053,0.005811,0.065253,0.000038,0.000427,0.006539
0.350000,0.094977,0.096113,0.114891,0.086387,0.106471,0.075689,0.090450,0.095000,0.005763,0.060663,-0.000023,-0.000242,-0.003991
0.355000,0.101215,0.103685,0.121159,0.092428,0.111220,0.081753,0.097053,0.101216,0.005708,0.056394,-0.000001,-0.000010,-0.000175
0.360000,0.107797,0.111936,0.127568,0.098670,0.115915,0.088001,0.104260,0.107725,0.005662,0.052560,0.000072,0.000668,0.012716
0.365000,0.114720,0.120811,0.134173,0.105146,0.120631,0.094497,0.112077,0.114556,0.005651,0.049330,0.000164,0.001432,0.029021
0.370000,0.121997,0.130250,0.141043,0.111895,0.125474,0.101297,0.120503,0.121744,0.005702,0.046836,0.000253,0.002078,0.044370
0.375000,0.129655,0.140202,0.148250,0.118960,0.130565,0.108452,0.129539,0.129328,0.005834,0.045110,0.000327,0.002528,0.056051
0.380000,0.137738,0.150626,0.155865,0.126400,0.136027,0.116013,0.139187,0.137353,0.006054,0.044076,0.000385,0.002803,0.063594
0.385000,0.146296,0.161496,0.163947,0.134279,0.141969,0.124036,0.149455,0.145864,0.006351,0.043541,0.000432,0.002962,0.068021
0.390000,0.155383,0.172803,0.172537,0.142673,0.148478,0.132579,0.160344,0.154902,0.006709,0.043311,0.000481,0.003105,0.071695
0.395000,0.165044,0.184545,0.181662,0.151652,0.155608,0.141704,0.171853,0.164504,0.007104,0.043184,0.000540,0.003283,0.076014
0.400000,0.175309,0.196729,0.191333,0.161280,0.163380,0.151473,0.183970,0.174694,0.007518,0.043035,0.000615,0.003520,0.081804
0.405000,0.186192,0.209358,0.201546,0.171605,0.171783,0.161946,0.196670,0.185485,0.007932,0.042764,0.000707,0.003812,0.089133
0.410000,0.197688,0.222433,0.212287,0.182651,0.180786,0.173170,0.209920,0.196875,0.008335,0.042337,0.000813,0.004130,0.097540
0.415000,0.209778,0.235941,0.223529,0.194420,0.190339,0.185179,0.223676,0.208847,0.008719,0.041748,0.000931,0.004458,0.106778
0.420000,0.222426,0.249859,0.235242,0.206888,0.200390,0.197987,0.237888,0.221376,0.009080,0.041016,0.001050,0.004743,0.115639
0.425000,0.235594,0.264149,0.247386,0.220014,0.210893,0.211589,0.252509,0.234423,0.009419,0.040180,0.001171,0.004995,0.124323
0.430000,0.249240,0.278765,0.259917,0.233740,0.221815,0.225963,0.267490,0.247948,0.009735,0.039262,0.001292,0.005211,0.132717
0.435000,0.263321,0.293652,0.272788,0.247998,0.233142,0.241068,0.282792,0.261907,0.010029,0.038292,0.001414,0.005399,0.140991
0.440000,0.277802,0.308752,0.285952,0.262717,0.244882,0.256852,0.298382,0.276256,0.010302,0.037291,0.001546,0.005596,0.150068
0.445000,0.292648,0.324010,0.299362,0.277826,0.257058,0.273255,0.314229,0.290957,0.010551,0.036263,0.001691,0.005812,0.160269
0.450000,0.307831,0.339374,0.312972,0.293254,0.269710,0.290209,0.330308,0.305971,0.010774,0.035212,0.001860,0.006079,0.172638
0.455000,0.323319,0.354802,0.326744,0.308939,0.282881,0.307642,0.346590,0.321266,0.010965,0.034131,0.002053,0.006390,0.187232
0.460000,0.339082,0.370256,0.340642,0.324817,0.296612,0.325479,0.363041,0.336808,0.011120,0.033016,0.002274,0.006752,0.204496
0.465000,0.355083,0.385709,0.354637,0.340832,0.310932,0.343642,0.379619,0.352562,0.011233,0.031861,0.002521,0.007151,0.224428
0.470000,0.371278,0.401134,0.368702,0.356927,0.325846,0.362047,0.396271,0.368488,0.011301,0.030669,0.002790,0.007571,0.246881
0.475000,0.387612,0.416506,0.382813,0.373049,0.341338,0.380607,0.412931,0.384541,0.011321,0.029440,0.003071,0.007986,0.271266
0.480000,0.404022,0.431798,0.396947,0.389141,0.357360,0.399228,0.429524,0.400666,0.011293,0.028186,0.003356,0.008376,0.297175
0.485000,0.420435,0.446975,0.411078,0.405152,0.373833,0.417812,0.445965,0.416803,0.011220,0.026919,0.003632,0.008714,0.323708
0.490000,0.436770,0.461994,0.425174,0.421029,0.390654,0.436257,0.462162,0.432878,0.011105,0.025654,0.003892,0.008991,0.350473
0.495000,0.452940,0.476802,0.439201,0.436721,0.407674,0.454457,0.478023,0.448813,0.010954,0.024407,0.004127,0.009195,0.376757
0.500000,0.468854,0.491339,0.453147,0.452183,0.424982,0.472310,0.493458,0.464570,0.010743,0.023125,0.004284,0.009221,0.398771
0.505000,0.484423,0.505536,0.467280,0.467374,0.442542,0.489717,0.508384,0.480139,0.010450,0.021765,0.004284,0.008922,0.409952
0.510000,0.499562,0.519402,0.481560,0.482258,0.460224,0.506589,0.522727,0.495460,0.010082,0.020349,0.004102,0.008279,0.406864
0.515000,0.514190,0.533058,0.495907,0.496809,0.477908,0.522847,0.536427,0.510493,0.009654,0.018911,0.003697,0.007242,0.382950
0.520000,0.528241,0.546423,0.510242,0.511005,0.495494,0.538428,0.549441,0.525172,0.009166,0.017453,0.003069,0.005844,0.334824
0.525000,0.541658,0.559426,0.524486,0.524834,0.512906,0.553286,0.561917,0.539476,0.008636,0.016008,0.002182,0.004045,0.252663
0.530000,0.555214,0.572017,0.538574,0.538290,0.530098,0.567396,0.574246,0.553437,0.008100,0.014636,0.001777,0.003211,0.219383
0.535000,0.568413,0.584177,0.552454,0.551375,0.547055,0.580749,0.586234,0.567007,0.007544,0.013305,0.001406,0.002480,0.186373
0.540000,0.581248,0.595913,0.566093,0.564094,0.563799,0.593357,0.597921,0.580196,0.006980,0.012030,0.001052,0.001813,0.150716
0.545000,0.593753,0.607266,0.579482,0.576458,0.580380,0.605249,0.609367,0.593034,0.006421,0.010827,0.000719,0.001212,0.111976
0.550000,0.605989,0.618302,0.592639,0.588481,0.596880,0.616471,0.620652,0.605571,0.005897,0.009738,0.000418,0.000690,0.070884
0.555000,0.618045,0.629113,0.605605,0.600180,0.613401,0.627078,0.631870,0.617874,0.005448,0.008817,0.000171,0.000277,0.031388
0.560000,0.630028,0.639806,0.618449,0.611572,0.630057,0.637137,0.643124,0.630024,0.005139,0.008157,0.000004,0.000006,0.000778
0.565000,0.642060,0.650504,0.631258,0.622675,0.646966,0.646721,0.654523,0.642108,0.005049,0.007863,-0.000048,-0.000075,-0.009507
0.570000,0.654269,0.661329,0.644137,0.635740,0.664237,0.655904,0.666171,0.654586,0.004963,0.007582,-0.000317,-0.000484,-0.063873
0.575000,0.666780,0.672407,0.657200,0.650117,0.681961,0.664759,0.678169,0.667435,0.005042,0.007554,-0.000655,-0.000981,-0.129909
0.580000,0.679709,0.683854,0.670566,0.664738,0.700197,0.673359,0.690602,0.680553,0.005475,0.008045,-0.000844,-0.001240,-0.154155
0.585000,0.693153,0.695777,0.684347,0.679603,0.718968,0.681765,0.703539,0.694000,0.006239,0.008990,-0.000847,-0.001220,-0.135759
0.590000,0.707186,0.708269,0.698642,0.694708,0.738250,0.692586,0.717028,0.708247,0.007067,0.009978,-0.001061,-0.001498,-0.150134
0.595000,0.721852,0.721408,0.713533,0.710045,0.757972,0.705128,0.731097,0.723197,0.007890,0.010910,-0.001345,-0.001860,-0.170469
0.600000,0.737165,0.735252,0.729074,0.725603,0.778016,0.718242,0.745746,0.738656,0.008737,0.011828,-0.001491,-0.002019,-0.170654
0.605000,0.753105,0.749835,0.745288,0.741368,0.798216,0.731930,0.760950,0.754598,0.009559,0.012668,-0.001493,-0.001979,-0.156188
0.610000,0.769619,0.765159,0.762157,0.757324,0.818371,0.746172,0.776658,0.770973,0.010315,0.013379,-0.001354,-0.001756,-0.131265
0.615000,0.786623,0.781194,0.779625,0.773454,0.838251,0.760927,0.792791,0.787707,0.010968,0.013924,-0.001084,-0.001376,-0.098833
0.620000,0.803999,0.797865,0.797587,0.789734,0.857611,0.776137,0.809246,0.804697,0.011485,0.014272,-0.000698,-0.000867,-0.060775
0.625000,0.821599,0.815051,0.815893,0.806133,0.876204,0.791730,0.825892,0.821817,0.011842,0.014410,-0.000218,-0.000265,-0.018409
0.630000,0.839249,0.832583,0.834352,0.822603,0.893793,0.807617,0.842578,0.838921,0.012016,0.014323,0.000328,0.000391,0.027297
0.635000,0.856749,0.850244,0.852734,0.839076,0.910168,0.823695,0.859131,0.855841,0.011997,0.014018,0.000908,0.001061,0.075686
0.640000,0.873885,0.867783,0.870781,0.855455,0.925158,0.839843,0.875365,0.872397,0.011780,0.013503,0.001488,0.001706,0.126316
0.645000,0.890432,0.884922,0.888223,0.871616,0.938635,0.855926,0.891085,0.888401,0.011371,0.012799,0.002031,0.002286,0.178612
0.650000,0.906167,0.901374,0.904790,0.887400,0.950527,0.871789,0.906096,0.903663,0.010784,0.011934,0.002504,0.002771,0.232196
0.655000,0.920882,0.916866,0.920236,0.902625,0.960815,0.887265,0.920214,0.918003,0.010042,0.010939,0.002879,0.003136,0.286696
0.660000,0.934396,0.931157,0.934349,0.917093,0.969536,0.902174,0.933273,0.931264,0.009175,0.009852,0.003132,0.003363,0.341362
0.665000,0.946567,0.944056,0.946973,0.930605,0.976772,0.916336,0.945136,0.943313,0.008218,0.008712,0.003254,0.003450,0.395960
0.670000,0.957301,0.955435,0.958013,0.942981,0.982644,0.929576,0.955705,0.954059,0.007210,0.007557,0.003242,0.003398,0.449653
0.675000,0.966560,0.965234,0.967444,0.954074,0.987301,0.941739,0.964927,0.963453,0.006190,0.006425,0.003107,0.003225,0.501939
0.680000,0.974362,0.973467,0.975303,0.963787,0.990909,0.952695,0.972796,0.971493,0.005196,0.005348,0.002869,0.002953,0.552156
0.685000,0.980778,0.980206,0.981688,0.972082,0.993636,0.962358,0.979354,0.978221,0.004259,0.004354,0.002557,0.002614,0.600376
0.690000,0.985920,0.985580,0.986740,0.978980,0.995646,0.970687,0.984686,0.983720,0.003406,0.003462,0.002200,0.002236,0.645919
0.695000,0.989933,0.989749,0.990631,0.984561,0.997092,0.977691,0.988909,0.988105,0.002655,0.002687,0.001828,0.001850,0.688512
0.700000,0.992981,0.992895,0.993545,0.988948,0.998104,0.983428,0.992166,0.991514,0.002015,0.002032,0.001467,0.001480,0.728040
0.705000,0.995231,0.995201,0.995667,0.992296,0.998794,0.988000,0.994607,0.994094,0.001488,0.001497,0.001137,0.001144,0.764113
0.710000,0.996845,0.996844,0.997168,0.994776,0.999252,0.991539,0.996385,0.995994,0.001068,0.001072,0.000851,0.000854,0.796816
0.715000,0.997969,0.997981,0.998198,0.996556,0.999548,0.994198,0.997643,0.997354,0.000744,0.000746,0.000615,0.000617,0.826613
0.720000,0.998728,0.998743,0.998885,0.997794,0.999734,0.996133,0.998505,0.998299,0.000503,0.000504,0.000429,0.000430,0.852883
0.725000,0.999226,0.999240,0.999329,0.998628,0.999847,0.997499,0.999079,0.998937,0.000329,0.000329,0.000289,0.000289,0.878419
0.730000,0.999542,0.999553,0.999608,0.999172,0.999915,0.998430,0.999449,0.999355,0.000209,0.000209,0.000187,0.000187,0.894737
0.735000,0.999737,0.999745,0.999777,0.999515,0.999954,0.999045,0.999680,0.999619,0.000129,0.000129,0.000118,0.000118,0.914729
0.740000,0.999854,0.999859,0.999877,0.999725,0.999975,0.999437,0.999820,0.999782,0.000077,0.000077,0.000072,0.000072,0.935065
0.745000,0.999921,0.999924,0.999934,0.999848,0.999987,0.999679,0.999902,0.999879,0.000044,0.000044,0.000042,0.000042,0.954545
0.750000,0.999959,0.999960,0.999966,0.999919,0.999994,0.999823,0.999948,0.999935,0.000025,0.000025,0.000024,0.000024,0.960000
