Vf,composite,P2020,P2016,S2018,S2016,G2020,AG2020,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.410000,0.209138,0.200296,0.218376,0.206046,0.211634,0.205243,0.195404,0.206167,0.003317,0.016089,0.002971,0.014411,0.895689
0.415000,0.212770,0.205762,0.219365,0.210537,0.215143,0.207956,0.201016,0.209963,0.002691,0.012817,0.002807,0.013369,1.043107
0.420000,0.215818,0.210116,0.220332,0.214478,0.218138,0.210529,0.204961,0.213092,0.002319,0.010883,0.002726,0.012793,1.175507
0.425000,0.218387,0.213415,0.221327,0.217971,0.220763,0.213014,0.208239,0.215788,0.002086,0.009667,0.002599,0.012044,1.245925
0.430000,0.220600,0.216775,0.222415,0.221147,0.223175,0.215479,0.211503,0.218416,0.001873,0.008575,0.002184,0.009999,1.166044
0.435000,0.222579,0.220279,0.223669,0.224156,0.225538,0.218015,0.214839,0.221083,0.001683,0.007613,0.001496,0.006767,0.888889
0.440000,0.224341,0.224021,0.225179,0.227159,0.228014,0.220730,0.218357,0.223910,0.001527,0.006820,0.000431,0.001925,0.282253
0.445000,0.226460,0.228113,0.227054,0.230323,0.230765,0.223760,0.222187,0.227034,0.001416,0.006237,-0.000574,-0.002528,-0.405367
0.450000,0.229074,0.232679,0.229417,0.233811,0.234004,0.227262,0.226487,0.230610,0.001362,0.005906,-0.001536,-0.006661,-1.127753
0.455000,0.232343,0.237856,0.232413,0.237782,0.238148,0.231422,0.231436,0.234843,0.001389,0.005915,-0.002500,-0.010645,-1.799856
0.460000,0.236450,0.243796,0.236206,0.242384,0.243304,0.236449,0.237233,0.239895,0.001479,0.006165,-0.003445,-0.014360,-2.329277
0.465000,0.241599,0.250662,0.240980,0.247756,0.249660,0.242575,0.244099,0.245955,0.001620,0.006587,-0.004356,-0.017711,-2.688889
0.470000,0.248010,0.258630,0.246934,0.254136,0.257411,0.250052,0.252267,0.253238,0.001809,0.007143,-0.005228,-0.020645,-2.889994
0.475000,0.255918,0.267887,0.254284,0.262241,0.266754,0.259143,0.261976,0.262047,0.002041,0.007789,-0.006129,-0.023389,-3.002940
0.480000,0.265564,0.278627,0.263252,0.271825,0.277880,0.270119,0.273468,0.272529,0.002303,0.008450,-0.006965,-0.025557,-3.024316
0.485000,0.277187,0.291047,0.274063,0.283039,0.290968,0.283240,0.286973,0.284888,0.002598,0.009119,-0.007701,-0.027032,-2.964203
0.490000,0.291014,0.305346,0.286938,0.296027,0.306175,0.298752,0.302702,0.299323,0.002940,0.009822,-0.008309,-0.027759,-2.826190
0.495000,0.307247,0.321711,0.302079,0.310920,0.323631,0.316864,0.320833,0.316006,0.003339,0.010566,-0.008759,-0.027718,-2.623240
0.500000,0.326054,0.340311,0.319665,0.327833,0.343426,0.337736,0.341502,0.335079,0.003810,0.011370,-0.009025,-0.026934,-2.368766
0.505000,0.347549,0.361286,0.339834,0.346858,0.365604,0.361466,0.364789,0.356639,0.004358,0.012220,-0.009090,-0.025488,-2.085819
0.510000,0.371786,0.384730,0.362673,0.368064,0.390158,0.388071,0.390706,0.380734,0.004983,0.013088,-0.008948,-0.023502,-1.795705
0.515000,0.398744,0.410680,0.388208,0.391483,0.417023,0.417476,0.419189,0.407343,0.005673,0.013927,-0.008599,-0.021110,-1.515776
0.520000,0.428319,0.439101,0.416388,0.417108,0.446071,0.449508,0.450093,0.436378,0.006410,0.014689,-0.008059,-0.018468,-1.257254
0.525000,0.460318,0.469873,0.447079,0.444880,0.477109,0.483892,0.483183,0.467669,0.007167,0.015325,-0.007351,-0.015718,-1.025673
0.530000,0.494459,0.502787,0.480062,0.474688,0.509883,0.520251,0.518142,0.500969,0.007910,0.015789,-0.006510,-0.012995,-0.823009
0.535000,0.530372,0.537537,0.515023,0.506353,0.544077,0.558120,0.554570,0.535947,0.008604,0.016054,-0.005575,-0.010402,-0.647954
0.540000,0.567611,0.573727,0.551566,0.539630,0.579318,0.596956,0.592000,0.572199,0.009210,0.016096,-0.004588,-0.008018,-0.498154
0.545000,0.605665,0.610881,0.589218,0.574203,0.615190,0.636165,0.629910,0.609261,0.009693,0.015909,-0.003596,-0.005902,-0.370989
0.550000,0.643981,0.648459,0.627445,0.609690,0.651241,0.675127,0.667747,0.646618,0.010025,0.015504,-0.002637,-0.004078,-0.263042
0.555000,0.681980,0.685883,0.665674,0.645652,0.687000,0.713224,0.704948,0.683730,0.010184,0.014895,-0.001750,-0.002559,-0.171838
0.560000,0.719091,0.722564,0.703318,0.681603,0.721993,0.749870,0.740967,0.720052,0.010157,0.014106,-0.000961,-0.001335,-0.094615
0.565000,0.754771,0.757933,0.739805,0.717036,0.755765,0.784541,0.775298,0.755063,0.009943,0.013168,-0.000292,-0.000387,-0.029367
0.570000,0.788532,0.791469,0.774601,0.751441,0.787892,0.816797,0.807501,0.788284,0.009552,0.012117,0.000248,0.000315,0.025963
0.575000,0.819962,0.822730,0.807241,0.784332,0.818006,0.846300,0.837219,0.819305,0.009003,0.010989,0.000657,0.000802,0.072976
0.580000,0.848743,0.851365,0.837346,0.815273,0.845804,0.872824,0.864191,0.847801,0.008324,0.009818,0.000942,0.001111,0.113167
0.585000,0.874657,0.877135,0.864640,0.843897,0.871064,0.896259,0.888261,0.873543,0.007549,0.008642,0.001114,0.001275,0.147569
0.590000,0.897594,0.899915,0.888956,0.869928,0.893651,0.916603,0.909374,0.896405,0.006715,0.007491,0.001189,0.001326,0.177066
0.595000,0.917547,0.919690,0.910240,0.893188,0.913516,0.933954,0.927574,0.916360,0.005856,0.006391,0.001187,0.001295,0.202698
0.600000,0.934602,0.936544,0.928537,0.913601,0.930692,0.948489,0.942988,0.933475,0.005008,0.005365,0.001127,0.001207,0.225040
0.605000,0.948920,0.950645,0.943982,0.931190,0.945288,0.960447,0.955811,0.947894,0.004199,0.004430,0.001026,0.001082,0.244344
0.610000,0.960727,0.962224,0.956782,0.946066,0.957475,0.970107,0.966287,0.959823,0.003451,0.003595,0.000904,0.000942,0.261953
0.615000,0.970285,0.971557,0.967194,0.958412,0.967469,0.977770,0.974690,0.969515,0.002781,0.002868,0.000770,0.000794,0.276879
0.620000,0.977883,0.978937,0.975506,0.968463,0.975516,0.983737,0.981308,0.977244,0.002196,0.002247,0.000639,0.000654,0.290984
0.625000,0.983810,0.984663,0.982018,0.976489,0.981876,0.988299,0.986423,0.983295,0.001700,0.001729,0.000515,0.000524,0.302941
0.630000,0.988347,0.989022,0.987022,0.982774,0.986810,0.991721,0.990304,0.987942,0.001289,0.001305,0.000405,0.000410,0.314197
0.635000,0.991756,0.992277,0.990794,0.987599,0.990564,0.994242,0.993193,0.991445,0.000959,0.000967,0.000311,0.000314,0.324296
0.640000,0.994268,0.994661,0.993584,0.991231,0.993367,0.996063,0.995304,0.994035,0.000698,0.000702,0.000233,0.000234,0.333811
0.645000,0.996085,0.996374,0.995607,0.993911,0.995420,0.997354,0.996816,0.995914,0.000498,0.000500,0.000171,0.000172,0.343373
0.650000,0.997373,0.997581,0.997045,0.995849,0.996894,0.998253,0.997879,0.997250,0.000348,0.000349,0.000123,0.000123,0.353448
0.655000,0.998268,0.998415,0.998049,0.997222,0.997931,0.998867,0.998612,0.998183,0.000239,0.000239,0.000085,0.000085,0.355649
0.660000,0.998879,0.998980,0.998735,0.998175,0.998647,0.999278,0.999108,0.998821,0.000160,0.000160,0.000058,0.000058,0.362500
0.665000,0.999288,0.999355,0.999194,0.998824,0.999132,0.999548,0.999437,0.999248,0.000105,0.000105,0.000040,0.000040,0.380952
0.670000,0.999556,0.999600,0.999497,0.999256,0.999453,0.999722,0.999651,0.999530,0.000068,0.000068,0.000026,0.000026,0.382353
0.675000,0.999728,0.999757,0.999691,0.999539,0.999662,0.999832,0.999788,0.999711,0.000043,0.000043,0.000017,0.000017,0.395349
0.680000,0.999837,0.999854,0.999814,0.999719,0.999795,0.999900,0.999873,0.999826,0.000026,0.000026,0.000011,0.000011,0.423077
0.685000,0.999904,0.999915,0.999890,0.999832,0.999878,0.999942,0.999926,0.999897,0.000016,0.000016,0.000007,0.000007,0.437500
0.690000,0.999944,0.999951,0.999936,0.999902,0.999929,0.999967,0.999957,0.999940,0.000010,0.000010,0.000004,0.000004,0.400000
0.695000,0.999968,0.999972,0.999964,0.999944,0.999959,0.999981,0.999976,0.999966,0.000005,0.000005,0.000002,0.000002,0.400000
0.700000,0.999982,0.999985,0.999980,0.999968,0.999977,0.999990,0.999987,0.999981,0.000003,0.000003,0.000001,0.000001,0.333333
0.705000,0.999990,0.999992,0.999989,0.999983,0.999987,0.999994,0.999993,0.999990,0.000002,0.000002,0.000000,0.000000,0.000000
0.710000,0.999995,0.999996,0.999994,0.999991,0.999993,0.999997,0.999996,0.999995,0.000001,0.000001,0.000000,0.000000,0.000000
0.715000,0.999997,0.999998,0.999997,0.999995,0.999996,0.999998,0.999998,0.999997,0.000001,0.000001,0.000000,0.000000,0.000000
0.720000,0.999999,0.999999,0.999998,0.999997,0.999998,0.999999,0.999999,0.999998,0.000000,0.000000,0.000001,0.000001,nan
0.725000,0.999999,0.999999,0.999999,0.999999,0.999999,1.000000,0.999999,0.999999,0.000000,0.000000,0.000000,0.000000,nan
0.730000,1.000000,1.000000,1.000000,0.999999,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.735000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.740000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.745000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.750000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
